Book-Id,ISBN,Book-Title,Book-Author,Publisher,Year-Of-Publication,categories,description,Image-URL-S,Image-URL-M,Image-URL-L
578,1573229628,Prozac Nation: Young and Depressed in America,Elizabeth Wurtzel,Riverhead Books,2002,Biography & Autobiography,"A memoir of sex, drugs, and depression indicts an overmedicated America as it chronicles the fortunes of a Harvard educated child of divorce who lived in the fast lane as a music critic, always fighting her chronic depression.",http://images.amazon.com/images/P/1573229628.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229628.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229628.01.LZZZZZZZ.jpg
579,0880291230,Roald Dahl Omnibus,Roald Dahl,Marboro Books,1987,England,"From cover: ""Perfect bedtime stories for sleepless nights.""",http://images.amazon.com/images/P/0880291230.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880291230.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880291230.01.LZZZZZZZ.jpg
580,0140055770,My Uncle Oswald,Roald Dahl,Penguin Books,1990,Fiction,"Roald Dahl's first-ever novel presents the scurrilous memoirs of that delightful old reprobate from switch bitch, Oswald Hendryks Cornelius - connoisseur, bon vivant, collector of spiders, scorpions, odd walking sticks, lover of opera, expert on Chinese porcelain, and without doubt the greatest fornicator of all time. In this delightful picaresque story, it is revealed how Uncle Oswald first achieved great wealth - all thanks to the Sundance blister beetle, which when ground to powder has the most electrifying aphrodisiac qualities. It is 1919 - armed with the powder and aided by the beautiful amoral Yasmin how comely, Oswald begins an audacious commercial enterprise which involves seducing the most famous men in Europe - from crowded heads to Bernard Shaw and Marcel Proust.",http://images.amazon.com/images/P/0140055770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140055770.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140055770.01.LZZZZZZZ.jpg
581,0156717204,The Philosophy of Andy Warhol,Andy Warhol,Harvest Books,1977,Art,"Warhol offers his observations of love, beauty, fame, work, and art and discusses the continuous play and display of his many fetishes",http://images.amazon.com/images/P/0156717204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156717204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156717204.01.LZZZZZZZ.jpg
582,0345440145,I'm the One That I Want,Margaret Cho,Ballantine Books,2002,Humor,"In a humorous look at her own life, based on her one-woman Off-Broadway show, the popular comedian describes her childhood education, her teenage years on the comedy circuit, and her battles with weight and substance abuse.",http://images.amazon.com/images/P/0345440145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345440145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345440145.01.LZZZZZZZ.jpg
583,0767900316,The Corner : A Year in the Life of an Inner-City Neighborhood,DAVID SIMON,Broadway,1998,Social Science,Chronicles the experiences of a broken family over the course of a year to illustrate life in Baltimore's drug-racked inner-city,http://images.amazon.com/images/P/0767900316.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767900316.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767900316.01.LZZZZZZZ.jpg
584,0446604232,Exclusive,Sandra Brown,Warner Books,1997,Fiction,"An ace reporter investigates the suspicious death of her best friend's baby in this #1 New York Times bestselling political thriller of murder, passion, and intrigue in the White House. Barrie Travis is not famous; she's just a damn good reporter stuck at a low-budget television station. Then, her old friend -- now America's First Lady -- asks her to investigate the death of her baby. Stunned by grief after the loss of her infant son, the President's wife hints that her child didn't really die of SIDS; in reality, he may have been murdered. Blind to everything but finding the truth, Barrie delves into the private lives of the president and his wife and uncovers dark and terrible secrets that will test her ethics, her patriotism, and her courage. With the help of Gray Bondurant, a mysterious former presidential aide, this story could topple the presidency and change the course of history. In this fast-moving tale from a master of suspense, Barrie must fight powerful forces that want nothing more than to see the scandalous past -- and a certain young reporter -- dead and buried.",http://images.amazon.com/images/P/0446604232.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446604232.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446604232.01.LZZZZZZZ.jpg
585,0517084791,"Three Complete Novels: The Andromeda Strain, The Terminal Man, and The Great Train Robbery",Michael Crichton,Wings,1993,Fiction,"Three classic scientific suspense novels, Andromeda Strain, The Terminal Man, and The Great Train Robbery, demonstrate what made this master of the potboiling thriller the best-selling success that he is today.",http://images.amazon.com/images/P/0517084791.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517084791.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517084791.01.LZZZZZZZ.jpg
586,0446611085,Suzanne's Diary for Nicholas,James Patterson,Warner Books,2003,Fiction,"Katie Wilkinson has finally found the perfect man - but one day he suddenly disappears, leaving behind only a diary written by a new mother named Suzanne for her baby, Nicholas. In it she intimately reveals the romance between herself and the child's father, her hopes for their marriage, and her unparalleled joy in motherhood. As Katie reads on, she realizes that the man she loves is Suzanne's husband. Now, filled with terror and hope, Katie must struggle to understand what has happened - and find out if her new love has a prayer of surviving.",http://images.amazon.com/images/P/0446611085.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446611085.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446611085.01.LZZZZZZZ.jpg
587,0140299939,World's End (Contemporary American Fiction),T. Coraghessan Boyle,Penguin Books,1990,Fiction,"This multi-generational novel ranges over the history of the Hudson River Valley from the late seventeenth cenutry to the late 1960s with low humor, high seriousness, and magical, almost hallucinatory prose. It follows the interwoven destinies of families of Indians, lordy Dutch patrons, and yoemen.",http://images.amazon.com/images/P/0140299939.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140299939.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140299939.01.LZZZZZZZ.jpg
588,0812574745,Swell Foop (Xanth),Piers Anthony,Tor Fantasy,2002,Fiction,"In the twenty-fifth novel in the popular Xanth fantasies, six courageous adventurers--Cynthia Centaur, her mate Che, Breanna of the Black Wave and her human fiancT Justin Tree, Sim the immortal bird, and Jaylin, a human girl from Hawaii--embark on a dangerous quest to find the mystical Swell Foop, the only weapon that can prevail against a powerful Demon. Reprint.",http://images.amazon.com/images/P/0812574745.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812574745.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812574745.01.LZZZZZZZ.jpg
589,0679729771,Maus a Survivors Tale: And Here My Troubles Begin (Maus),Art Spiegelman,Pantheon Books,1992,Biography & Autobiography,"In a comic-book-style tale of the author's parents, Vladek and Anja, Vladek survives Auschwitz, is reunited with Anja, and sires young Art",http://images.amazon.com/images/P/0679729771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679729771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679729771.01.LZZZZZZZ.jpg
590,0310217601,Trial by Fire,Terri Blackstock,Zondervan Publishing Company,2000,Fiction,Paramedic Issie Mattreaux joins forces with minister Nick Foster to investigate after Foster's church is burned to the ground and a young African-American man is found shot to death in the rubble. Original.,http://images.amazon.com/images/P/0310217601.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0310217601.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0310217601.01.LZZZZZZZ.jpg
591,0310243882,Deadlock,James Scott Bell,Zondervan Publishing Company,2002,Fiction,"Nearly losing her life in a car accident, U.S. Supreme Court justice Millicent turns to her new pastor for guidance and experiences a profound religious conversion that causes her to rethink her voting choices and become subject to impeachment. Original.",http://images.amazon.com/images/P/0310243882.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0310243882.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0310243882.01.LZZZZZZZ.jpg
592,0553564935,Magician: Master (Riftwar Saga),RAYMOND FEIST,Bantam,1993,Fiction,"As a captive slave of the Tsurani, warlike invaders from another world, Pug, an apprentice sorcerer, learns to control his awesome magical powers in order to battle an ancient Evil",http://images.amazon.com/images/P/0553564935.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553564935.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553564935.01.LZZZZZZZ.jpg
593,015640057X,"Henry and June: From \A Journal of Love\"" -The Unexpurgated Diary of Anais Nin (1931-1932)""",Anais Nin,Harvest Books,1990,"Authors, American",A year in the life (1931-1932) of writer Anais Nin when she met Henry Miller and his wife June.,http://images.amazon.com/images/P/015640057X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/015640057X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/015640057X.01.LZZZZZZZ.jpg
594,0140309594,Pippi Goes on Board,Astrid Lindgren,Puffin Books,1988,Juvenile Fiction,The further adventures of Pippi and her friends Tommy and Annika.,http://images.amazon.com/images/P/0140309594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140309594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140309594.01.LZZZZZZZ.jpg
595,0380789833,"Shards of a Broken Crown (Serpentwar Saga, Book 4)",Raymond E. Feist,Eos,1999,Fiction,"The demon is no more. The enemy has been routed. But all is not well . . . Winter's icy grasp is loosening on the world. The Emerald Queen's vanquished army has its broken back to the Bitter Sea. And treachery is its only recourse. A lackey has declared himself Lord of the defeated, amassing the still fearsome remnants of a ruthless fighting force together for one final assault on a weakened, vulnerable realm. For the warriors who remained steadfast against terrible numbers, for the courageous souls who barely survived a devastating onslaught upon their homeland, the time to rebuild and renew has not yet come. The war is not over in Midkemia. And Jimmy and Dash—two young noble brothers who stand at the center of a gathering storm—are impelled to action that could secure a tenuous peace . . . or turn triumph into catastrophe. The demon is no more. The enemy has been routed. But all is not well . . .",http://images.amazon.com/images/P/0380789833.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380789833.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380789833.01.LZZZZZZZ.jpg
596,0689860064,"Dragondrums (Mccaffrey, Anne. Harper Hall Trilogy, V. 3.)",Anne McCaffrey,Aladdin,2003,Juvenile Fiction,"Award-winning fantasy author Anne McCaffrey returns with her bestselling Harper Hall Trilogy, wonder-filled imaginative classics now available in digest format.",http://images.amazon.com/images/P/0689860064.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689860064.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689860064.01.LZZZZZZZ.jpg
597,0385491034,The Robber Bride,MARGARET ATWOOD,Anchor,1998,Fiction,The story of three women living in Toronto explores the paradox of woman as villain,http://images.amazon.com/images/P/0385491034.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385491034.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385491034.01.LZZZZZZZ.jpg
598,0312194404,Bachelor Brothers' Bed &amp; Breakfast Pillow Book : They're back!,Bill Richardson,St. Martin's Griffin,1998,Fiction,"Brothers Hector and Virgil make another appearance in this collection of anecdotes, recipes, gossip, and childhood memories, in a novel in which local poet Solomon Solomon makes an amusing revelation about the history of the twin landlords",http://images.amazon.com/images/P/0312194404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312194404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312194404.01.LZZZZZZZ.jpg
599,0140275010,Cod: A Biography of the Fish That Changed the World,Mark Kurlansky,Penguin Books,1998,History,"A history of the fish that has led to wars, stirred revolutions, sustained economies and diets, and helped in the settlement of North America features photographs, drawings, and recipes, as well as the natural history of this much sought after fish",http://images.amazon.com/images/P/0140275010.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140275010.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140275010.01.LZZZZZZZ.jpg
600,0553096060,Sein Language,JERRY SEINFELD,Bantam,1993,Humor,"The popular performer presents his unique and trenchant observations on the American scene, touching on everything from relationships to Raisinettes",http://images.amazon.com/images/P/0553096060.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553096060.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553096060.01.LZZZZZZZ.jpg
601,0449210502,Bridge at Andau,James A. Michener,Fawcett Books,1988,Fiction,"The Bridge at Andau is James A. Michener at his most gripping. His classic nonfiction account of a doomed uprising is as searing and unforgettable as any of his bestselling novels. For five brief, glorious days in the autumn of 1956, the Hungarian revolution gave its people a glimpse at a different kind of future--until, at four o'clock in the morning on a Sunday in November, the citizens of Budapest awoke to the shattering sound of Russian tanks ravaging their streets. The revolution was over. But freedom beckoned in the form of a small footbridge at Andau, on the Austrian border. By an accident of history it became, for a few harrowing weeks, one of the most important crossings in the world, as the soul of a nation fled across its unsteady planks. BONUS: This edition includes an excerpt from James A. Michener's Poland. Praise for The Bridge at Andau ""Precise, vivid . . . immeasurably stirring.""--The Atlantic Monthly ""Dramatic, chilling, enraging.""--San Francisco Chronicle ""Superb.""--Kirkus Reviews ""Highly recommended reading.""--Library Journal",http://images.amazon.com/images/P/0449210502.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449210502.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449210502.01.LZZZZZZZ.jpg
