Book-Id,ISBN,Book-Title,Book-Author,Publisher,Year-Of-Publication,categories,description,Image-URL-S,Image-URL-M,Image-URL-L,tokenized_description
556,0393956539,Scarlet Letter: An Authoritative Text Essays in Criticism and Scholarship (Norton Critical Editions),Nathaniel Hawthorne,W. W. Norton &amp; Company,1988,Adultery,critical essays accompany story puritan life workings conscience human heart,http://images.amazon.com/images/P/0393956539.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393956539.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393956539.01.LZZZZZZZ.jpg,"['critical', 'essays', 'accompany', 'story', 'puritan', 'life', 'workings', 'conscience', 'human', 'heart']"
557,0452282098,City of God: A Novel,E. L. Doctorow,Penguin Books,2001,Fiction,theft mysterious reappearance cross manhattan church precipitates hunt culprits soon uncover strange prophecy rebirth united states reprint,http://images.amazon.com/images/P/0452282098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282098.01.LZZZZZZZ.jpg,"['theft', 'mysterious', 'reappearance', 'cross', 'manhattan', 'church', 'precipitates', 'hunt', 'culprits', 'soon', 'uncover', 'strange', 'prophecy', 'rebirth', 'united', 'states', 'reprint']"
558,0553295411,"Fire Sea : The Death Gate Cycle, Volume 3 (Death Gate Cycle (Paperback))",MARGARET WEIS,Bantam,1992,Fiction,henry generally well behaved occasionally arrogant vain henry heart hard worker frequent bouts illness hinder work,http://images.amazon.com/images/P/0553295411.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553295411.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553295411.01.LZZZZZZZ.jpg,"['henry', 'generally', 'well', 'behaved', 'occasionally', 'arrogant', 'vain', 'henry', 'heart', 'hard', 'worker', 'frequent', 'bouts', 'illness', 'hinder', 'work']"
559,0575048360,Eric,Terry Pratchett,V. Gollancz,1990,Fantasy fiction,eric calls demon grant three wishes gets discworld incompetent wizard,http://images.amazon.com/images/P/0575048360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0575048360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0575048360.01.LZZZZZZZ.jpg,"['eric', 'calls', 'demon', 'grant', 'three', 'wishes', 'gets', 'discworld', 'incompetent', 'wizard']"
560,0821746219,Bright Star's Promise,Karen A. Bale,Zebra Books,1994,Fiction,sequel love bright star beautiful sandrine renard forced tragedy leave beloved husband wade separation becomes even terrible accident leaves wade without memory love original,http://images.amazon.com/images/P/0821746219.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821746219.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821746219.01.LZZZZZZZ.jpg,"['sequel', 'love', 'bright', 'star', 'beautiful', 'sandrine', 'renard', 'forced', 'tragedy', 'leave', 'beloved', 'husband', 'wade', 'separation', 'becomes', 'even', 'terrible', 'accident', 'leaves', 'wade', 'without', 'memory', 'love', 'original']"
561,155166531X,Tiger Prince,Sandra Brown,Mira,1999,Fiction,tiger prince sandra brown released sep available purchase,http://images.amazon.com/images/P/155166531X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155166531X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155166531X.01.LZZZZZZZ.jpg,"['tiger', 'prince', 'sandra', 'brown', 'released', 'sep', 'available', 'purchase']"
562,0553567683,Adam's Fall,Sandra Brown,Bantam Books,1994,Fiction,lilah mason compassionate dedicated physical therapist determined help adam toughest patient even though continually challenges methods authority helping adam win battle gradually losing heart reprint,http://images.amazon.com/images/P/0553567683.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553567683.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553567683.01.LZZZZZZZ.jpg,"['lilah', 'mason', 'compassionate', 'dedicated', 'physical', 'therapist', 'determined', 'help', 'adam', 'toughest', 'patient', 'even', 'though', 'continually', 'challenges', 'methods', 'authority', 'helping', 'adam', 'win', 'battle', 'gradually', 'losing', 'heart', 'reprint']"
563,055329783X,A Whole New Light,SANDRA BROWN,Bantam,1992,Fiction,late husband business partner worth lansing never anything friend asks spend weekend acapulco cyn mccall must choose life spent mourning new beginning reprint,http://images.amazon.com/images/P/055329783X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055329783X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055329783X.01.LZZZZZZZ.jpg,"['late', 'husband', 'business', 'partner', 'worth', 'lansing', 'never', 'anything', 'friend', 'asks', 'spend', 'weekend', 'acapulco', 'cyn', 'mccall', 'must', 'choose', 'life', 'spent', 'mourning', 'new', 'beginning', 'reprint']"
564,0345446100,"Edge of Victory II: Rebirth (Star Wars: The New Jedi Order, Book 8)",Greg Keyes,Del Rey Books,2001,Fiction,yuuzhan vong search universe jedi destroy han solo leia organa solo attempt reinforce jedi resistance anakin tahiri jump hyperspace evade pursuing new republic forces believe murderers,http://images.amazon.com/images/P/0345446100.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345446100.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345446100.01.LZZZZZZZ.jpg,"['yuuzhan', 'vong', 'search', 'universe', 'jedi', 'destroy', 'han', 'solo', 'leia', 'organa', 'solo', 'attempt', 'reinforce', 'jedi', 'resistance', 'anakin', 'tahiri', 'jump', 'hyperspace', 'evade', 'pursuing', 'new', 'republic', 'forces', 'believe', 'murderers']"
565,0020199856,LOVE OF THE LAST TYCOON,F. Scott Fitzgerald,Scribner,1995,Fiction,depicts inner workings hollywood movie industry impact fabric american life,http://images.amazon.com/images/P/0020199856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020199856.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0020199856.01.LZZZZZZZ.jpg,"['depicts', 'inner', 'workings', 'hollywood', 'movie', 'industry', 'impact', 'fabric', 'american', 'life']"
566,0804001480,House of Incest,Anais Nin,Swallow Press,1958,Fiction,prose poem celebrating femininity exploring frustrated ambitions writer describing incest,http://images.amazon.com/images/P/0804001480.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804001480.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804001480.01.LZZZZZZZ.jpg,"['prose', 'poem', 'celebrating', 'femininity', 'exploring', 'frustrated', 'ambitions', 'writer', 'describing', 'incest']"
567,0452281431,Beauty's Punishment (Sleeping Beauty),A.N. Roquelaure,Plume Books,1984,Fiction,beauty sold erotic slavery forced obey orders captain mistress lockley,http://images.amazon.com/images/P/0452281431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452281431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452281431.01.LZZZZZZZ.jpg,"['beauty', 'sold', 'erotic', 'slavery', 'forced', 'obey', 'orders', 'captain', 'mistress', 'lockley']"
568,0451170113,Night Shift,Stephen King,Signet Book,1994,Fiction,twenty stories horror nightmarish fantasy transform everyday situations experiences compelling terror worlds living dying nonliving,http://images.amazon.com/images/P/0451170113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451170113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451170113.01.LZZZZZZZ.jpg,"['twenty', 'stories', 'horror', 'nightmarish', 'fantasy', 'transform', 'everyday', 'situations', 'experiences', 'compelling', 'terror', 'worlds', 'living', 'dying', 'nonliving']"
569,0142002003,Youth,J. M. Coetzee,Penguin Books,2003,Fiction,hoping escape south african home dysfunctional family believes impending revolution young man becomes disappointed monotonous new life london begins dark pilgrimage set events reprint,http://images.amazon.com/images/P/0142002003.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142002003.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142002003.01.LZZZZZZZ.jpg,"['hoping', 'escape', 'south', 'african', 'home', 'dysfunctional', 'family', 'believes', 'impending', 'revolution', 'young', 'man', 'becomes', 'disappointed', 'monotonous', 'new', 'life', 'london', 'begins', 'dark', 'pilgrimage', 'set', 'events', 'reprint']"
570,0684867427,Jukebox Queen Of Malta: A Novel,Nicholas Rinaldi,Simon &amp; Schuster,2000,Fiction,jukebox queen malta exquisite enchanting novel love war set island perilously balanced real rocco raven intrepid auto mechanic turned corporal brooklyn arrived malta mediterranean island neolithic caves copper age temples fortresses island siege full smoke rubble caught magnesium glare german italian bombs nothing seems malta rocco living quarters brothel commanding officer genius turning war misfortunes personal profit maltese people astonishingly testify resiliency human spirit rocco meets beautiful ethereal melita delivers jukeboxes cousin builds shattered debris drawn immediate passion full blown affair liberates imprisons rocco island mesmerizing novel music bombs war romance jukebox gun exist arresting counterpoint story profound deeply moving exploration redemptive powers love,http://images.amazon.com/images/P/0684867427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684867427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684867427.01.LZZZZZZZ.jpg,"['jukebox', 'queen', 'malta', 'exquisite', 'enchanting', 'novel', 'love', 'war', 'set', 'island', 'perilously', 'balanced', 'real', 'rocco', 'raven', 'intrepid', 'auto', 'mechanic', 'turned', 'corporal', 'brooklyn', 'arrived', 'malta', 'mediterranean', 'island', 'neolithic', 'caves', 'copper', 'age', 'temples', 'fortresses', 'island', 'siege', 'full', 'smoke', 'rubble', 'caught', 'magnesium', 'glare', 'german', 'italian', 'bombs', 'nothing', 'seems', 'malta', 'rocco', 'living', 'quarters', 'brothel', 'commanding', 'officer', 'genius', 'turning', 'war', 'misfortunes', 'personal', 'profit', 'maltese', 'people', 'astonishingly', 'testify', 'resiliency', 'human', 'spirit', 'rocco', 'meets', 'beautiful', 'ethereal', 'melita', 'delivers', 'jukeboxes', 'cousin', 'builds', 'shattered', 'debris', 'drawn', 'immediate', 'passion', 'full', 'blown', 'affair', 'liberates', 'imprisons', 'rocco', 'island', 'mesmerizing', 'novel', 'music', 'bombs', 'war', 'romance', 'jukebox', 'gun', 'exist', 'arresting', 'counterpoint', 'story', 'profound', 'deeply', 'moving', 'exploration', 'redemptive', 'powers', 'love']"
571,0679723161,Lolita (Vintage International),VLADIMIR NABOKOV,Vintage,1989,Fiction,novel studies moral disintegration man whose obsessive desire possess step daughter destroys lives around,http://images.amazon.com/images/P/0679723161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679723161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679723161.01.LZZZZZZZ.jpg,"['novel', 'studies', 'moral', 'disintegration', 'man', 'whose', 'obsessive', 'desire', 'possess', 'step', 'daughter', 'destroys', 'lives', 'around']"
572,0684850273,The FALL OF A SPARROW: A NOVEL,Robert Hellenga,Scribner,1999,Fiction,tells story midwestern professor career ruined affair student travels bologna attend trial terrorists killed eldest daughter,http://images.amazon.com/images/P/0684850273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684850273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684850273.01.LZZZZZZZ.jpg,"['tells', 'story', 'midwestern', 'professor', 'career', 'ruined', 'affair', 'student', 'travels', 'bologna', 'attend', 'trial', 'terrorists', 'killed', 'eldest', 'daughter']"
573,0679720227,The Fall (Vintage International),ALBERT CAMUS,Vintage,1991,Fiction,man confessions reveal perception justice downfall,http://images.amazon.com/images/P/0679720227.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679720227.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679720227.01.LZZZZZZZ.jpg,"['man', 'confessions', 'reveal', 'perception', 'justice', 'downfall']"
574,0553562835,Sam Walton: Made in America : My Story,Sam Walton,Bantam Books,1993,Biography & Autobiography,account rise top american retail business reminiscences billionaire retailer combined interviews walton family friends,http://images.amazon.com/images/P/0553562835.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553562835.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553562835.01.LZZZZZZZ.jpg,"['account', 'rise', 'top', 'american', 'retail', 'business', 'reminiscences', 'billionaire', 'retailer', 'combined', 'interviews', 'walton', 'family', 'friends']"
575,0156189216,The Collected Stories of Eudora Welty,Eudora Welty,Harvest Books,1982,Literary Collections,forty one stories published distinguished writer brought together displaying insights american south including famous work death traveling salesman,http://images.amazon.com/images/P/0156189216.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156189216.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156189216.01.LZZZZZZZ.jpg,"['forty', 'one', 'stories', 'published', 'distinguished', 'writer', 'brought', 'together', 'displaying', 'insights', 'american', 'south', 'including', 'famous', 'work', 'death', 'traveling', 'salesman']"
576,0743466527,Fall on Your Knees (Oprah's Book Club),Ann-Marie MacDonald,Pocket,2002,Fiction,spanning five generations moving cape breton island nova scotia bleak landscape world war emerging jazz scene new york city epic tale tells story four sisters,http://images.amazon.com/images/P/0743466527.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743466527.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743466527.01.LZZZZZZZ.jpg,"['spanning', 'five', 'generations', 'moving', 'cape', 'breton', 'island', 'nova', 'scotia', 'bleak', 'landscape', 'world', 'war', 'emerging', 'jazz', 'scene', 'new', 'york', 'city', 'epic', 'tale', 'tells', 'story', 'four', 'sisters']"
577,0590213113,P.S. Longer Letter Later,Paula Danziger,Scholastic,1999,Friendship,twelve year old best friends elizabeth tara starr continue friendship letter writing tara starr family moves another state,http://images.amazon.com/images/P/0590213113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590213113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590213113.01.LZZZZZZZ.jpg,"['twelve', 'year', 'old', 'best', 'friends', 'elizabeth', 'tara', 'starr', 'continue', 'friendship', 'letter', 'writing', 'tara', 'starr', 'family', 'moves', 'another', 'state']"
578,1573229628,Prozac Nation: Young and Depressed in America,Elizabeth Wurtzel,Riverhead Books,2002,Biography & Autobiography,memoir sex drugs depression indicts overmedicated america chronicles fortunes harvard educated child divorce lived fast lane music critic always fighting chronic depression,http://images.amazon.com/images/P/1573229628.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229628.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229628.01.LZZZZZZZ.jpg,"['memoir', 'sex', 'drugs', 'depression', 'indicts', 'overmedicated', 'america', 'chronicles', 'fortunes', 'harvard', 'educated', 'child', 'divorce', 'lived', 'fast', 'lane', 'music', 'critic', 'always', 'fighting', 'chronic', 'depression']"
579,0880291230,Roald Dahl Omnibus,Roald Dahl,Marboro Books,1987,England,cover perfect bedtime stories sleepless nights,http://images.amazon.com/images/P/0880291230.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880291230.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880291230.01.LZZZZZZZ.jpg,"['cover', 'perfect', 'bedtime', 'stories', 'sleepless', 'nights']"
